movieId,imdbId,tmdbId
6040,0282209,10727
6041,0280653,9045
6042,0311320,9082
6044,0086978,80965
6049,0106833,61807
6051,0070155,7514
6055,0107079,39349
6057,0326769,12253
6058,0309593,9358
6059,0292506,1647
6060,0280720,9027
6062,0308514,21189
6063,0303361,10894
6064,0049291,28528
6067,0160611,12490
6070,0105622,15802
6078,0083943,10724
6086,0084112,37191
6090,0084210,81001
6093,0084237,10150
6095,0084266,16407
6100,0084329,8288
6101,0084335,15600
6104,0084352,11949
6107,0084422,42130
6111,0084469,23942
6116,0084504,25872
6119,0084555,14645
6122,0084597,21923
6123,0084628,1563
6124,0084633,17132
6125,0084648,59533
6140,0084777,29702
6141,0084786,24830
6143,0084814,9699
6145,0084854,30789
6148,0084899,47955
6153,0084945,23943
6155,0251127,9919
6156,0300471,6038
6157,0287978,9480
6158,0283426,14873
6159,0299458,13132
6162,0302674,1956
6163,0291579,12112
6166,0106701,12139
6169,0085248,24883
6170,0078872,17264
6178,0059573,33364
6181,0043961,59401
6182,0057581,22233
6183,0053172,4952
6184,0074851,991
6185,0279331,4911
6186,0279111,16072
6187,0289992,11615
6188,0302886,11635
6192,0315543,102
6193,0273982,14293
6195,0324080,105024
6196,0306685,10623
6197,0278731,9613
6201,0091374,21867
6202,0287471,49680
6203,0102303,6524
6204,0107563,11244
6210,0301429,23834
6212,0305669,10678
6213,0314353,9567
6214,0290673,979
6215,0298408,13819
6216,0161860,1591
6217,0256359,24186
6218,0286499,455
6219,0269347,10632
6220,0310357,10929
6222,0236640,16229
6223,0283003,12079
6225,0055047,36362
6228,0035417,23159
6232,0060182,15347
6234,0075995,37258
6235,0099776,8996
6237,0047030,17729
6238,0099699,12157
6239,0052948,11571
6241,0086087,10293
6242,0178868,2671
6244,0096028,45129
6245,0065054,42618
6246,0103036,41164
6249,0285462,9557
6250,0285531,6171
6251,0323642,13691
6252,0264150,11523
6254,0028597,14675
6263,0264395,10782
6264,0298814,9341
6265,0325537,9776
6266,0286788,10735
6267,0283897,16425
6268,0316188,25461
6269,0334416,51927
6270,0100998,12516
6271,0070460,1675
6273,0042593,17057
6279,0281820,6016
6280,0266465,8409
6281,0183649,1817
6283,0275277,11299
6285,0304328,21052
6286,0311519,7294
6287,0305224,9506
6288,0280477,14290
6289,0297144,24982
6290,0251736,2662
6291,0300140,12093
6294,0245803,11817
6295,0323572,24621
6296,0310281,13370
6297,0311289,8326
6298,0328099,13411
6299,0301727,11516
6300,0236027,10180
6301,0067800,994
6302,0050177,66918
6303,0066769,10514
6305,0060390,1714
6306,0327920,14308
6308,0091396,9930
6310,0095613,107569
6313,0100611,108553
6314,0108442,12661
6315,0092214,29355
6316,0078504,24961
6319,0102465,20978
6320,0102849,47762
6322,0310910,10743
6323,0309698,2832
6324,0311110,31459
6327,0342275,38868
6329,0252684,15098
6330,0274711,11458
6331,0334405,16636
6332,0306841,18736
6333,0290334,36658
6334,0290145,46989
6335,0118926,20689
6336,0317226,13438
6337,0285861,15394
6338,0317303,10708
6339,0301414,22016
6341,0308878,22958
6342,0250067,15850
6344,0237993,10989
6345,0088915,1816
6347,0086946,17667
6348,0086999,17464
6349,0086998,15259
6350,0092067,10515
6357,0049314,11424
6358,0045963,34857
6365,0234215,604
6367,0309530,10720
6368,0281724,51230
6370,0283900,1555
6371,0347791,33875
6373,0315327,310
6374,0314786,5146
6375,0304081,30055
6376,0286516,12544
6377,0266543,12
6378,0317740,9654
6379,0295700,9902
6380,0342172,2260
6382,0332639,18385
6383,0322259,584
6385,0298228,1088
6386,0060748,5921
6387,0101020,47423
6390,0050972,43239
6395,0069895,29425
6400,0307197,51391
6402,0178022,50285
6405,0043067,6646
6407,0061170,38720
6408,0071143,147729
6410,0074281,15462
6412,0031225,43828
6415,0093267,47715
6417,0104743,12629
6422,0059711,21027
6424,0102603,11890
6425,0120142,36807
6427,0066279,37662
6428,0065134,11916
6429,0043137,14551
6433,0019760,26317
6434,0037954,43490
6436,0108330,8092
6440,0101410,290
6442,0103791,2470
6448,0059183,10243
6449,0053841,42541
6452,0051878,40085
6453,0025456,47684
6454,0100211,2263
6460,0057427,3009
6461,0054428,6643
6464,0119215,14817
6465,0076240,41426
6466,0102456,41791
6476,0102900,2071
6477,0036377,43516
6480,0062362,32489
6482,0329028,10152
6483,0339034,31246
6484,0329717,11375
6493,0318283,17813
6502,0289043,170
6503,0305357,9471
6506,0286635,9581
6509,0071141,216
6510,0106447,47676
6514,0056415,113739
6515,0029808,52758
6516,0048947,38171
6517,0103747,61225
6523,0104926,18722
6527,0045125,33454
6528,0066402,19753
6530,0074811,11482
6533,0069495,6949
6534,0286716,1927
6535,0333780,10327
6536,0165982,14411
6537,0181852,296
6538,0324133,302
6539,0325980,22
6541,0311429,8698
6542,0308476,554
6545,0300015,17920
6547,0322659,32235
6548,0172156,8961
6549,0319524,17403
6550,0274166,9486
6551,0284850,20439
6552,0301199,3472
6553,0322725,35265
6554,0280696,25921
6557,0113533,68927
6558,0101635,11894
6559,0110364,20726
6560,0100053,24558
6561,0053084,12649
6563,0319829,24356
6564,0325703,1996
6565,0329575,4464
6566,0338459,12279
6567,0252299,9104
6568,0342167,33339
6571,0319769,54580
6572,0286947,4613
6573,0068240,12530
6574,0101831,45096
6577,0102202,24993
6578,0058265,53021
6579,0055256,430
6581,0066249,5185
6582,0089901,10553
6583,0094764,21512
6584,0061177,21449
6586,0328828,8273
6587,0299930,8046
6588,0283883,50350
6591,0318411,8094
6592,0314630,26195
6593,0322330,10330
6595,0257076,9257
6596,0306734,9499
6597,0310149,17180
6598,0308508,15292
6603,0039335,41206
6604,0061132,33954
6609,0058715,24192
6611,0045274,833
6612,0103888,26755
6614,0099819,3101
6615,0329101,6466
6616,0338077,20210
6617,0316356,2055
6618,0286112,11770
6619,0263757,14926
6620,0305206,2771
6624,0313911,10923
6625,0109369,17745
6628,0087425,21989
6629,0045888,18573
6631,0107504,41759
6636,0090103,8992
6638,0086525,19053
6639,0062467,11206
6643,0046438,18148
6644,0091830,54898
6645,0066434,636
6650,0041546,11898
6654,0057215,35072
6656,0051381,44585
6658,0078721,9051
6659,0100814,9362
6660,0040725,19542
6662,0057413,936
6663,0075066,12268
6664,0088944,10999
6665,0079073,33521
6666,0068361,4593
6667,0120472,34044
6668,0235060,12276
6669,0044741,3782
6670,0287969,36629
6671,0099040,2891
6678,0099731,20815
6679,0308808,19433
6684,0067445,6619
6686,0288045,10610
6687,0270980,2830
6688,0286476,15920
6689,0357470,21413
6691,0243232,16405
6692,0271211,33255
6695,0301470,11351
6696,0303785,333
6699,0301684,22200
6702,0325258,13778
6705,0320244,1415
6706,0260414,31094
6707,0303816,11547
6708,0325805,7270
6709,0285823,1428
6710,0246592,17906
6711,0335266,153
6713,0291350,33320
6715,0103957,61054
6718,0089222,27590
6720,0104647,14603
6721,0103285,10617
6722,0105839,10618
6723,0108592,10619
6724,0070510,11293
6731,0088993,8408
6732,0064418,14030
6734,0104850,2687
6744,0089730,19064
6746,0075261,25241
6748,0078908,28942
6750,0313792,10739
6751,0331468,12767
6752,0191133,22309
6753,0327137,13156
6754,0320691,277
6755,0281686,9707
6760,0310154,36791
6763,0266489,7288
6764,0327850,10159
6765,0328589,10934
6768,0309820,5653
6769,0330602,321
6770,0314412,20
6772,0318202,5168
6773,0286244,9662
6774,0086541,837
6775,0284262,20303
6776,0282674,19666
6777,0055031,821
6780,0103882,1358
6782,0097728,11475
6783,0031885,776
6785,0047472,16563
6786,0089424,11703
6787,0074119,891
6788,0109129,83714
6789,0115561,12531
6790,0267287,10881
6791,0092603,11832
6793,0103786,11806
6794,0106375,10438
6796,0101507,650
6797,0101516,10337
6798,0074256,8446
6800,0090859,9874
6803,0087909,29161
6804,0088967,21627
6807,0085959,4543
6808,0065207,11046
6809,0088272,11707
6810,0102945,7442
6811,0110759,14425
6812,0100514,6723
6814,0087062,16969
6816,0094138,13339
6817,0100928,28761
6818,0091251,25237
6820,0210070,9871
6821,0079576,33258
6827,0110169,33783
6832,0102768,11364
6835,0082000,39916
6836,0053593,31634
6837,0031593,43739
6849,0066344,13765
6850,0104695,12772
6851,0104321,47866
6852,0061809,18900
6853,0092717,73265
6856,0035575,3087
6857,0107692,14282
6858,0056291,11502
6860,0102460,21219
6862,0313443,2116
6863,0332379,1584
6867,0340377,2056
6868,0335563,4997
6869,0340468,8439
6870,0327056,322
6872,0317676,11059
6873,0138524,11775
6874,0266697,24
6879,0313542,11329
6880,0324216,9373
6881,0311648,1550
6882,0339579,5493
6883,0325055,28200
6884,0312549,10629
6885,0199626,10944
6886,0294357,9839
6887,0316465,13920
6888,0306047,4256
6889,0328880,10009
6890,0363589,1807
6893,0064505,10536
6898,0313670,1376
6899,0092532,31397
6902,0165832,20312
6909,0325655,10389
6911,0038661,31206
6912,0034409,28658
6918,0048956,897
6920,0065531,11657
6927,0308383,10922
6932,0323944,13537
6934,0242653,605
6935,0363510,33222
6936,0319343,10719
6938,0379713,23995
6939,0155722,1277
6942,0314331,508
6944,0101862,11846
6945,0373175,50314
6946,0318155,10715
6947,0311113,8619
6948,0343121,21525
6949,0321442,14892
6950,0338188,12146
6951,0312528,10588
6952,0348836,4970
6953,0315733,470
6954,0338135,11042
6957,0307987,10147
6958,0338094,10756
6959,0300556,9562
6961,0104237,11012
6962,0334029,279714
6963,0293088,30068
6965,0312848,158413
6966,0099365,9556
6967,0037635,13581
6969,0085426,19184
6970,0050307,24203
6971,0101829,9065
6973,0104265,4823
6974,0099615,10168
6975,0119167,10234
6978,0102943,14022
6979,0086567,860
6981,0048452,48035
6982,0043686,5000
6983,0036969,22744
6984,0027075,17831
6985,0019254,780
6986,0016641,31510
6987,0010323,234
6989,0085615,8289
6990,0079240,11583
6992,0109951,6472
6993,0091167,5143
6994,0102004,11384
6996,0102034,8010
6997,0104427,10410
6998,0107148,47095
6999,0104452,10407
7000,0102070,9292
7001,0077745,11850
7004,0099938,951
7005,0102216,10804
7007,0102266,9319
7008,0070849,1643
7009,0104756,2007
7010,0101316,10995
7012,0100201,2612
7013,0048424,3112
7015,0102598,2611
7016,0093692,1825
7017,0105104,10538
7018,0100404,11092
7019,0093793,18410
7020,0102721,14904
7022,0266308,3176
7023,0107156,9261
7024,0073650,5336
7025,0102443,23908
7026,0094072,14671
7027,0090022,11509
7028,0100449,10729
7030,0105211,20763
7031,0107927,2047
7032,0100485,14249
7033,0093936,10021
7034,0150662,11634
7036,0090142,11824
7037,0103030,8222
7038,0210358,20067
7040,0090180,9846
7041,0111477,23719
7044,0100935,483
7045,0100944,10166
7046,0094332,6069
7047,0090350,11018
7048,0119807,11676
7049,0024025,28293
7050,0027630,28292
7051,0059903,3681
7052,0027948,43875
7053,0026942,31798
7054,0041594,43436
7055,0028333,20325
7056,0022286,17687
7057,0026714,19075
7058,0039566,41465
7059,0037120,17641
7060,0070239,12545
7061,0031210,27972
7062,0055798,898
7063,0068182,2000
7064,0038348,648
7065,0004972,618
7067,0059229,19120
7069,0067372,11316
7070,0040724,3089
7071,0072417,29845
7072,0031971,995
7073,0058586,1594
7074,0015163,32318
7075,0049096,11839
7076,0062765,916
7078,0030287,1976
7079,0031455,31685
7080,0024034,3062
7082,0056575,12708
7083,0090110,42045
7084,0069097,11610
7085,0058571,4939
7086,0030637,25016
7087,0087892,15927
7088,0053146,40423
7089,0071129,7857
7090,0299977,79
7091,0023027,13912
7092,0026071,70881
7093,0071524,987
7096,0307385,30140
7099,0087544,81
7101,0101745,11821
7102,0092925,10023
7103,0100087,51036
7104,0078723,11519
7107,0077578,15659
7108,0108656,18857
7109,0114086,33517
7114,0059043,42740
7115,0073582,20126
7116,0046911,827
7117,0107387,11811
7118,0093207,20043
7121,0041090,25431
7122,0060908,17685
7123,0102511,2742
7124,0214730,22010
7125,0156096,51145
7127,0102818,48129
7131,0053320,18904
7132,0026778,37719
7134,0087280,9063
7137,0318374,10744
7139,0298845,10511
7141,0342804,22289
7142,0322589,10028
7143,0325710,616
7147,0319061,587
7149,0337741,6964
7150,0338466,1792
7151,0335119,3635
7153,0167260,122
7154,0304415,11820
7155,0337909,8696
7156,0317910,12698
7158,0315983,11093
7160,0340855,504
7161,0349205,11007
7162,0159365,2289
7163,0338337,9620
7164,0316396,10601
7165,0335013,52036
7167,0304229,13433
7169,0360139,14844
7171,0364930,37088
7173,0343135,5966
7175,0329691,10718
7176,0371280,40427
7177,0368913,14757
7178,0071577,11034
7179,0104181,25095
7181,0059712,30080
7184,0061089,65012
7190,0065911,131313
7191,0103827,34151
7192,0107750,15797
7193,0098987,9548
7202,0222812,11429
7205,0073906,14815
7206,0050706,427
7208,0033553,3022
7209,0046487,778
7211,0043915,23152
7212,0041498,23567
7215,0037382,22584
7216,0033717,27725
7217,0039302,16227
7218,0036244,980
7219,0033149,16933
7222,0028346,37833
7223,0042369,18995
7225,0076578,5205
7228,0104009,14239
7234,0047528,405
7235,0296042,9696
7236,0072730,4917
7238,0052080,5055
7243,0006864,3059
7245,0054393,28586
7247,0062803,11708
7248,0290879,27329
7251,0105810,17736
7254,0289879,1954
7255,0335559,13476
7256,0379557,11194
7257,0315824,12634
7258,0314498,13505
7259,0365957,14114
7260,0345551,15708
7261,0337579,21301
7262,0337917,20483
7263,0349825,14292
7264,0234940,44539
7265,0309987,1278
7266,0307109,18841
7282,0245943,76176
7285,0328538,11023
7292,0086955,11221
7293,0343660,1824
7294,0361925,16784
7297,0323872,11083
7299,0329388,337
7301,0042619,43376
7302,0015400,28963
7303,0052738,2576
7304,0074121,22561
7305,0090738,19345
7306,0221344,14430
7307,0089153,12775
7308,0089421,9838
7310,0091828,2099
7311,0031385,42852
7312,0060420,40454
7315,0312329,8842
7316,0361467,11132
7317,0356150,9352
7318,0335345,615
7319,0331953,11217
7320,0338096,10677
7321,0315297,13572
7323,0301357,338
7324,0317648,2023
7325,0335438,9384
7326,0258816,25935
7327,0060827,797
7328,0064793,42602
7333,0035753,29084
7335,0046187,25955
7336,0064118,41876
7340,0089393,24548
7344,0056704,42989
7345,0358349,17047
7346,0265208,10591
7347,0363988,1586
7348,0360009,11169
7349,0317842,49689
7352,0329767,156
7354,0107473,10433
7357,0050839,43236
7360,0363547,924
7361,0338013,38
7362,0364045,11081
7364,0332658,16941
7366,0300051,9541
7367,0335245,5516
7368,0354766,20304
7369,0331632,11024
7371,0276919,553
7372,0277941,10544
7373,0167190,1487
7375,0337697,11137
7376,0351977,11358
7377,0301976,13573
7379,0318974,10733
7380,0327679,14442
7381,0327247,2122
7382,0326977,25300
7386,0049833,6844
7387,0077402,923
7390,0307351,28026
7394,0059797,10338
7395,0042327,33839
7396,0070644,133919
7411,0093582,4365
7414,0079219,65066
7419,0088680,10843
7438,0378194,393
7439,0330793,7220
7440,0380615,33823
7443,0308488,126117
7444,0337563,10096
7445,0328107,9509
7448,0326856,10710
7449,0335121,11058
7450,0323033,11141
7451,0377092,10625
7454,0338526,7131
7455,0339419,26899
7457,0349169,16428
7458,0332452,652
7459,0293007,8440
7460,0379217,883
7477,0160184,10375
7479,0036515,68440
7481,0089092,11864
7482,0070034,9461
7486,0118845,18329
7487,0099762,17993
7492,0077914,26517
7493,0051077,28285
7541,0214388,10035
7560,0058083,502
7561,0098061,41965
7562,0118996,10347
7564,0058279,30959
7566,0088650,20561
7569,0062512,667
7570,0086034,700
7572,0243664,26976
7573,0086006,36670
7579,0032943,43818
7581,0041386,24650
7584,0035567,20640
7587,0062229,5511
7614,0048445,13936
7615,0089015,294
7616,0086984,11507
7618,0103939,10435
7619,0056241,1162
7620,0102467,34328
7624,0105327,14684
7636,0105217,13937
7646,0259153,14980
7647,0105017,26670
7649,0120711,10940
7650,0063285,31965
7657,0275773,5842
7669,0112130,164721
7698,0078966,988
7700,0046268,204
7701,0100050,9356
7702,0037536,32430
7704,0090927,16113
7705,0045012,33575
7706,0020640,13913
7707,0102011,17956
7708,0061391,18209
7713,0034587,25508
7714,0061439,18978
7716,0087635,27171
7720,0073012,12310
