movieId,imdbId,tmdbId
110130,1821658,227783
110281,0188766,53168
110286,2059171,155084
110297,2281587,145220
110330,1801061,119360
110350,3203290,256561
110387,2390962,209799
110501,2265171,180299
110541,0106475,25706
110553,1872181,102382
110586,2234003,157832
110591,2388715,157547
110603,2528814,249660
110611,1179031,244509
110655,2357291,172385
110669,2246565,262481
110718,2258345,214030
110730,2209764,157353
110746,1870419,167575
110771,2203939,193610
110773,2828996,184345
110781,0279967,12242
110826,1430612,254473
110882,2692904,210479
111113,2004420,195589
111146,3600760,258096
111320,3014666,252680
111360,2872732,240832
111362,1877832,127585
111364,0831387,124905
111375,2463288,187596
111384,2359024,188166
111443,2883512,212778
111551,2309961,210947
111617,1086772,232672
111622,1980929,198277
111659,1587310,102651
111663,2784512,254474
111680,1483324,194722
111732,2301592,137698
111743,2557490,188161
111759,1631867,137113
111781,2381249,177677
111785,1079372,20880
111795,1647668,198185
111800,2429074,174323
111817,2402085,192133
111844,2996648,255268
111913,2560102,248212
111921,2582846,222935
112006,2112281,82881
112070,2172584,157851
112138,2294449,187017
112171,0455944,156022
112175,1646971,82702
112183,2562232,194662
112290,1065073,85350
112303,2239832,184098
112316,1742044,209451
112326,0119781,27460
112334,3268458,250658
112370,2109248,91314
112421,1605717,171372
112450,2398249,180296
112454,2357461,186988
112460,2980706,218836
112497,2103254,226486
112512,1677561,64246
112515,2321549,242224
112552,2582802,244786
112556,2267998,210577
112580,1294970,152790
112623,2103281,119450
112727,2377322,184346
112749,2465146,253235
112788,1956620,225886
112804,2884206,244267
112818,2975578,238636
112852,2015381,118340
112868,2910814,242095
112897,2333784,138103
112911,1267297,184315
112940,1972571,157849
113159,2581244,244566
113186,2402603,209269
113207,2473602,239566
113225,2870756,229297
113252,3504048,253306
113275,2980648,228194
113278,3139086,242643
113280,1967697,192623
113313,2503154,244610
113345,1617661,76757
113348,1291150,98566
113350,2048770,273404
113374,0127710,48347
113378,0435651,227156
113394,2140577,174337
113416,1396523,286709
113453,1924435,193893
113532,3097204,242022
113565,2383068,211067
113573,0458481,189
113604,1355630,249164
113705,2737050,221902
113741,2866360,220289
113780,2870612,256274
113829,2756032,242090
113849,1682186,88573
113862,2980592,241848
114028,3169706,234200
114044,3177316,254191
114060,1600196,154400
114066,2920540,246400
114074,1571249,244772
114126,0430916,27286
114180,1790864,198663
114184,2994190,244506
114246,0365907,169917
114265,2034031,244264
114335,0121731,32891
114396,1621046,230779
114494,3042408,284427
114554,2576852,149871
114601,1371150,239678
114627,0208502,15916
114662,2179136,190859
114670,3099498,246403
114678,1626146,254375
114707,1528071,149509
114713,3322940,250546
114762,2140619,286554
114795,0829150,49017
114818,2494280,227300
114847,1971325,262543
114925,2326612,244761
114935,2397535,206487
115065,1639826,146381
115111,0379000,48585
115122,3416742,246741
115149,2911666,245891
115151,2556874,208869
115170,1872194,205587
115203,1778338,295538
115210,2713180,228150
115216,2720680,266285
115231,2170593,239563
115502,2509850,289727
115569,2872718,242582
115617,2245084,177572
115664,2262227,228326
115667,1638002,200727
115680,2669336,273271
115713,0470752,264660
115727,0077292,40081
115819,3043542,234862
115828,2459156,251232
115877,2175842,116440
115969,1883092,178446
116044,0103961,55596
116138,2802154,265180
116169,1460743,44092
116207,2249221,185567
116411,2991224,238628
116413,2870808,260001
116419,2968804,256092
116505,2043932,79723
116529,1966566,203793
116668,2832470,241842
116718,0030947,37133
116724,2036416,84111
116738,1273207,77067
116797,2084970,205596
116799,1791528,171274
116817,1798243,244403
116823,1951265,131631
116849,2751310,295315
116887,1528100,147441
116897,3011894,265195
116941,0099878,17009
116963,0102940,21811
116977,2096672,100042
116985,2064968,206821
117107,3128900,261037
117109,3534838,301566
117133,1055300,17808
117176,2980516,266856
117192,2986512,282848
117364,3455224,263614
117368,0484439,10258
117444,1865505,110416
117466,1390411,205775
117511,3762944,303623
117529,0369610,135397
117531,3106868,215032
117533,4044364,293310
117545,3759416,170522
117572,2402619,294538
117590,2170439,227159
117630,0104135,88107
117646,0214641,10473
117849,0115650,25518
117851,1911658,270946
117867,2614684,252178
117877,1355638,75491
117881,3316960,284293
117887,1109624,116149
117895,4046784,294254
117922,2100546,79218
118082,1567437,244458
118166,0091364,70966
118198,2304915,250798
118248,1274586,297596
118270,1865393,123107
118290,0117238,17135
118326,2543702,270005
118354,1216491,245916
118512,0972785,15261
118530,0200215,42441
118572,2130270,253272
118696,2310332,122917
118700,1020072,273895
118702,1809398,227306
118706,2261331,246080
118784,1782451,22285
118814,2139555,277547
118834,0906325,24388
118862,2017486,137347
118880,2326554,252171
118888,0424934,20147
118894,1599351,32916
118896,3612616,265177
118900,2305051,228970
118924,2784678,284296
118930,3823690,308571
118985,1126590,87093
118997,2180411,224141
119068,3179568,243684
119141,2788710,228967
119145,2802144,207703
119153,2290153,191489
119155,2692250,181533
119167,1343740,51239
119218,2280378,120605
119655,1121096,68737
119714,3788052,298533
119828,0076360,19946
119964,0910885,286532
120130,2061702,92321
120138,2338151,297222
120466,1823672,198184
120478,3674140,265297
120625,3560686,285700
120635,2446042,260346
120637,2717822,201088
120761,0017271,126644
120783,2452200,294652
120799,1340138,87101
120807,2246779,86705
120813,1503646,27317
120827,0095330,68352
120919,3837196,267573
121007,1164647,14749
121035,3132738,289394
121097,0105606,50327
121099,0324941,13654
121129,3138104,244688
121169,2570858,250225
121171,3264102,256876
121231,3235888,270303
121253,2561546,287084
121338,0056912,19254
121342,0055831,26190
121372,1717578,46967
121374,1254947,32836
121469,0988083,14862
121715,2215489,102517
121781,0472602,30178
122092,0408828,14407
122246,1935929,84575
122260,1127205,133365
122433,0061557,47003
122490,2761578,256740
122627,0117223,80985
122882,1392190,76341
122884,3195644,280092
122886,2488496,140607
122888,2638144,271969
122890,0803096,68735
122892,2395427,99861
122896,1790809,166426
122898,0974015,141052
122900,0478970,102899
122902,1502712,166424
122904,1431045,293660
122906,1825683,284054
122912,4154756,299536
122916,3501632,284053
122918,3896198,283995
122920,3498820,271110
122922,1211837,284052
122924,3385516,246655
122926,2250912,202249
122932,2113659,268171
123200,1439235,31981
123310,0117942,36983
123545,0041190,228074
123553,2379386,252360
123947,3442006,284276
124273,1705115,48132
124404,1429433,85439
124484,0074739,114735
124851,1698647,279828
124853,0063804,72585
124859,2039393,284536
125221,0048992,108181
125914,3045616,210860
125916,2322441,216015
125970,0173886,27850
125974,0414078,34560
126088,0193164,48874
126090,0073099,36129
126142,0101095,159704
126420,2923316,250066
126426,1808482,321130
126430,0374463,189197
126482,4191054,302429
126548,1666801,272693
126577,2243469,89247
126921,0465997,9948
127052,0059550,20875
127096,2436386,227719
127098,4368814,321594
127108,2381111,167073
127114,3416744,249688
127116,3726704,309299
127130,2872462,309245
127132,3346224,309503
127134,1178665,232572
127136,2273657,245706
127146,4229236,319075
127152,4257858,318224
127164,4284010,318044
127172,2917506,194537
127180,2044056,125336
127184,3090634,283330
127194,3534602,308638
127198,3850214,308639
127202,2582496,308369
127204,3844362,308024
127212,0420293,308032
127298,1883180,110390
127319,1850397,72784
127323,3480796,307663
127390,0888817,278468
128087,0069409,102959
128089,1420554,27866
128097,3234126,216553
128099,3958494,289333
128197,0102002,89292
128360,3460252,273248
128366,3628334,251016
128488,2231253,265208
128512,3622592,286565
128520,0884732,252838
128542,2535470,290999
128592,3181822,241251
128594,3007302,263105
128620,4226388,320007
128695,2650978,248933
128736,1571404,37058
128832,2474024,206296
128838,2554274,201085
128842,3829170,300803
128852,0206636,17870
128900,0137355,195862
128902,1772382,105554
128908,1466054,117098
128914,3500822,259395
128944,0119310,11425
128968,0348124,15567
128975,2637294,243938
128991,3723996,269711
129011,0195753,13590
129229,2290553,286873
129250,2933474,325358
129313,2392672,179150
129333,2582426,278632
129354,2381941,256591
129397,2247732,119569
129428,2555736,268238
129514,0963207,13643
129657,2401097,290764
129659,2097298,228203
129737,2358925,239573
129779,2636124,196750
129937,2199571,241554
130050,1991031,279972
130052,1780798,112454
130073,1661199,150689
130083,2917388,228968
130087,3203616,238215
130444,2418558,175774
130450,3332064,266647
130452,1791682,252512
130482,0041968,27036
130490,2908446,262500
130498,0120471,39385
130518,0468445,213110
130520,2224026,228161
130576,2649554,245703
130578,2515034,266396
130634,2820852,168259
130686,2118624,293970
130840,3395184,241855
130842,4475970,327029
130970,0484855,13015
130976,2182001,184155
130978,0087650,32334
131013,2561572,257091
131023,3892434,305091
131098,2204315,238302
131104,0064146,33436
131130,1114698,24696
131237,1595366,35428
131439,2393845,237756
131480,2548208,298093
131578,0107930,44664
131610,0092216,46836
131656,2872750,263109
131714,2493486,308504
131724,4299972,321640
131739,4324274,321528
131749,2922440,268523
131796,2404425,304357
131826,4073952,320996
131920,2962876,228108
131934,0089538,30296
132046,1964418,158852
132084,0113638,335145
132153,2656588,253303
132157,3450650,256961
132333,3149640,278990
132335,3365778,270400
132362,0124770,14572
132422,3104930,278316
132424,2726560,228205
132454,1555440,254936
132462,3622332,313074
132488,2404299,319389
132496,1772288,256924
132584,0327698,50794
132618,2044801,192712
132660,3064298,332340
132796,2126355,254128
132800,2788716,284537
132888,3098812,300302
133115,3699674,268159
133195,2679042,249070
133217,4312536,335819
133281,3623726,275601
133365,3155242,306482
133377,3327624,301728
133419,2848292,254470
133545,2980472,258099
133645,2402927,258480
133712,0076727,31139
133716,0055400,42279
133771,3464902,254320
133780,3499048,256057
133782,1881002,287424
133798,2967224,268920
133802,3205376,223485
133832,2403021,171424
133867,1731701,248574
133879,0060330,5061
134004,0439876,25973
134019,0059855,47759
134021,2486678,259954
134041,0072613,20870
134095,0874952,104522
134109,1217565,25936
134130,3659388,286217
134158,2948790,333381
134170,3472226,251516
134184,1198196,20963
134214,3312830,310593
134246,3247714,334074
134248,4382552,318256
134252,0080037,27937
134326,0080439,10986
134334,0419058,20359
134368,3079380,238713
134393,3152624,271718
134515,0085204,17381
134524,3817848,280276
134528,1243974,222936
134775,3672840,300168
134783,1674771,188222
134796,4393514,321109
134808,3133722,343371
134847,1924273,86541
134849,0045708,53210
134853,2096673,150540
134859,2415458,307931
134861,3043546,250556
134881,0903657,271714
135133,1951266,131634
135137,2120120,257344
135143,3183660,259316
135198,1585255,42293
135216,0193524,74849
135288,3168230,280996
135436,2709768,328111
135456,1024215,18839
135518,2140379,238615
135532,1618442,274854
135534,3850590,287903
135536,1386697,297761
135567,1628841,47933
135569,2660888,188927
135777,0495034,19670
135787,0297814,37588
135803,0084921,41378
135815,0079043,141131
135861,2637276,214756
135885,1727770,86828
135887,2293640,211672
135937,0111190,10450
136012,0115714,36692
136016,1979388,105864
136018,1355683,261023
136020,2379713,206647
136024,0086148,17922
136297,0363828,72886
136305,3899796,331446
136341,1421378,16390
136353,0418141,12902
136355,2235542,119321
136359,0191423,36972
136443,1082588,20720
136445,0246641,34509
136447,0246645,34513
136449,1260502,14092
136469,0218388,261414
136471,1999192,74510
136503,0808508,60293
136511,4209802,300685
136540,1296373,85860
136556,1980162,81003
136562,2080374,321697
136564,2884018,225728
136598,1524930,296099
136602,2428170,250574
136654,2967008,254024
136664,4442130,324333
136666,2758904,239568
136778,3248600,312796
136786,1629242,317744
136800,2145829,240483
136816,3525346,309887
136834,0455135,33723
136838,0496325,38918
136840,2517558,217412
136850,0067952,30341
136859,1321869,79698
136864,2975590,209112
136912,2181959,128767
136958,0087746,44859
137218,0094673,88673
137337,2870648,331781
137345,3511542,253622
137517,0207374,29419
137595,2268016,264999
137857,3040964,278927
137859,1286785,65973
137863,3819668,303857
138036,1638355,203801
138186,2140423,337879
138204,3895884,287689
138208,3488710,285783
138210,4172430,300671
138396,1951299,158182
138546,2796678,301748
138610,2309260,299245
138632,2808986,240566
138702,3689498,293299
138798,4126340,335970
138835,0122227,49418
138966,0382868,60843
139052,2402101,182560
139130,0465316,62931
139157,4328798,329134
139385,1663202,281957
139415,3715320,282984
139511,0904049,21784
139640,3411432,326215
139642,1798684,307081
139644,3397884,273481
139655,3086442,284303
139717,2134170,346592
139747,0443465,283350
139855,2401878,291270
139857,4005402,318781
139859,3017864,212168
139915,1725986,253344
139994,0128221,30459
140016,2737926,329289
140038,0082562,11441
140110,2361509,257211
140133,0095312,27412
140162,3774694,292431
140174,3170832,264644
140237,3687398,277546
140247,4178092,328425
140265,0246643,25161
140267,4263482,310131
140289,3877674,296313
140301,3793788,351964
140359,1413314,281979
140481,1329665,278604
140523,3567288,298312
140525,1741273,290751
140541,0000516,143634
140561,4705522,343295
140627,4084744,332270
140711,3316948,261392
140715,1398426,277216
140725,3813310,310133
140737,0830361,134777
140816,3824458,308084
140850,1706598,258284
140852,0225009,50162
140928,2446980,274479
140956,1677720,333339
141004,1976009,228066
141131,4600952,354556
141400,0077973,48297
141408,1727776,273477
141422,3077214,245168
141513,3457734,253255
141544,3672742,310135
141646,3816372,287241
141668,3832914,323272
141688,3569230,276907
141718,3705412,323373
141749,0810819,306819
141799,2490326,241843
141810,0079679,27924
141816,0075468,27934
141818,0186408,27935
141820,0067789,46010
141830,0070439,57778
141836,0073442,42275
141844,0065670,31648
141846,4425064,324308
141866,4062536,313922
141890,1365050,283587
141928,3487994,317981
141994,4009460,295884
142020,0062083,2798
142056,3221698,230896
142074,3605418,263472
142115,0296310,200813
142196,1151911,32285
142222,1172049,303991
142366,0643109,327389
142372,1018765,10317
142420,0462335,254302
142422,3530002,296100
142424,2625810,334538
142444,3067274,285840
142448,2719848,253412
142456,3792960,330764
142488,1895587,314365
142507,1596345,245698
142509,3072482,325348
142536,2503944,295964
142550,4176776,315841
142558,0315152,18303
142598,2965466,296065
142602,3702996,329263
142831,0453671,19636
142961,3642618,277967
142997,2510894,159824
143001,3475596,330206
143031,0805559,13968
143245,1754656,309809
143255,1957938,301228
143257,3774466,330112
143355,0451279,297762
143365,4287320,339988
143367,0490215,68730
143385,3682448,296098
143410,4034452,316042
143458,3720058,273197
143472,1694021,244316
143511,3327994,359364
143525,3560464,319996
143559,2735292,323792
143859,0475290,270487
143896,4144504,319073
143969,4176826,318917
144210,3597400,259985
144222,2947832,230211
144262,2537390,333287
144352,2347134,141819
144478,2191400,211005
144522,0398563,5846
144606,0270288,4912
144620,1051904,257445
144714,3862750,304372
144716,3164256,253414
144734,1817771,218784
144976,2494362,294963
145080,3454574,329020
145150,2910904,298382
145283,3626804,291343
145418,3203606,294016
145491,0270560,34729
145724,0071647,74836
145745,0187598,268788
145839,3322364,321741
145935,2452042,227973
145951,0172184,36693
145994,0216755,27940
146024,0092745,45227
146028,0083100,84254
146210,3748440,288171
146244,0118983,13986
146309,4272866,315465
146656,3076658,312221
146662,2065968,91417
146682,2980626,324325
146684,5184298,367326
146688,1291570,339527
146730,3593046,360203
146986,0082726,53179
147002,0343663,39850
147142,0478566,19100
147196,0134614,20975
147250,0229922,127605
147282,1863347,83456
147286,0086333,127608
147300,0091942,270393
147326,0459944,126846
147328,0080263,72093
147330,0079902,72095
147372,4050552,317182
147374,1998643,315623
147376,1672218,315620
147378,1337072,282963
147380,1321969,317190
147382,1061123,335209
147384,0827573,282758
147410,3577624,321751
147657,0082153,63441
147662,0064265,48300
147936,0185534,104515
148166,3748512,339751
148172,2304933,299687
148238,4537842,364067
148424,4594834,340275
148482,3859076,300693
148592,3291148,323656
148626,1596363,318846
148632,4270878,333088
148652,2479478,347969
148667,5069564,367735
148671,0495241,246355
148675,4843046,369879
148709,2322517,237584
148775,1369845,26736
148881,4171032,303867
148888,1608290,329833
148956,1292566,259694
148978,3028018,201223
148982,0077429,26702
149011,2386404,279690
149144,3345472,282069
149146,3345474,282070
149330,0182015,125464
149334,4550098,340666
149350,3201722,356486
149352,1528854,274167
149354,1850457,266294
149380,5056034,362886
149406,2267968,140300
149508,2132405,92499
149566,1734589,102051
149590,3703908,344041
149612,2112277,256687
149830,1374989,58431
149902,2504640,302026
150254,4935372,354216
150401,3511596,325173
150548,3845232,370646
150554,0119571,32643
150596,4701546,371759
150604,2718440,272548
150696,4449576,371492
150993,3510480,284514
151311,4144190,326094
151315,2869728,323675
151317,3471098,312669
151455,1083452,319888
151479,0101893,222619
151501,4019560,331962
151557,3018070,273899
151559,4086032,337029
151653,3564794,340255
151687,3231054,335778
151695,2580382,329004
151739,1860213,291870
151745,0056405,21266
151759,3270538,333377
151763,3355694,333040
151769,0189160,77294
151777,2025690,300673
151781,0856797,18874
152037,4366830,348089
152063,2404233,205584
152065,4285496,336808
152071,3499096,323677
152077,1179933,333371
152079,3300542,267860
152081,2948356,269149
152083,3553442,279641
152085,3147312,258363
152091,3381008,267193
152105,0066963,20051
152173,0088263,92060
152270,3715122,330348
152284,3910804,378779
152372,4935334,354251
152591,2888046,365222
152658,4592572,353609
152711,1276121,148184
152970,4698684,371645
153070,0347840,44351
153236,0962762,40123
153386,0075703,46632
153408,0380249,16403
154065,4104054,332721
154358,2400291,334495
154975,5326448,383809
155064,1974419,301365
155168,1971571,140554
155288,2057392,333352
155358,4991652,359025
155509,2091935,333385
155589,0134854,55495
155659,4136084,315664
155743,3760922,302688
155774,4899406,314029
155812,1468846,186759
155820,4139124,342521
155892,2507238,254952
156025,5480340,387893
156371,2937696,295699
156387,3544112,369557
156553,3763866,351065
156605,5247022,370755
156607,2381991,290595
156609,4438848,325133
156675,0063465,29398
156706,3733774,301608
156726,5022702,376570
156781,1585985,24784
156783,1794821,49381
157108,0108317,1659
157110,0109000,1652
157122,0787524,353326
157130,2474932,366901
157172,0090334,7237
157200,2241351,303858
157270,3628584,326423
157296,2277860,127380
157312,2702724,323676
157340,1985949,153518
157369,3715854,327536
157407,3212232,332411
157432,4651410,384737
157699,3774114,302401
157775,0117876,34935
157865,2865120,234004
158022,3703750,386891
158027,4788944,380254
158035,2374144,245917
158238,3799694,290250
158254,4763168,383121
158388,0077278,3786
158398,0102083,44238
158402,5653294,380111
158528,4052882,332567
158721,0206334,13099
158783,4016934,290098
158813,2567026,241259
158830,3691740,267935
158842,5111874,359871
158872,1700841,223702
158874,0165348,13125
158882,5368354,387398
158956,2667380,384798
158966,3553976,334533
158972,4048272,374475
159061,5215952,293670
159069,0106591,83501
159077,4501454,337154
159093,3110958,291805
159161,5066574,396292
159193,4513674,339397
159403,0185481,37433
159415,4034354,347031
159441,4769836,389053
159510,0068972,5434
159690,3949660,308531
159717,2452386,318121
159755,3960412,341012
159779,5051278,398854
159811,0211281,33108
159817,0795176,192040
159849,5192124,400608
159858,3065204,259693
159976,0995868,245913
160080,1289401,43074
160271,1489889,302699
160289,5275892,377462
160341,0118745,30948
160400,1703957,267192
160422,0043147,68309
160438,4196776,324668
160440,2263814,278348
160527,0066806,90351
160563,0918940,258489
160565,4094724,316727
160567,2823054,316023
160569,3416828,278154
160571,4786282,345911
160573,2788732,294272
160644,4193394,340611
160646,4437216,337874
160684,3963816,359412
160718,5613056,399106
160730,1735907,274504
160836,0798722,70193
160848,3666024,337703
160872,4796122,400411
160954,3531824,328387
160978,0422370,49037
160980,3263904,363676
161008,0099595,118430
161024,5849950,404022
161032,0065794,44510
161044,0136535,16909
161127,1355631,325789
161131,2005151,308266
161290,3903852,403232
161354,4853102,382322
161580,4651520,376659
161582,2582782,338766
161594,5595168,390734
161634,4160708,300669
161830,3732950,314420
161918,4831420,390989
161922,1878870,376660
161966,3716530,337674
162082,5700672,396535
162344,4970632,376482
162350,2404435,333484
162414,4975722,376867
162478,2461150,213681
162578,4302938,313297
162590,1473832,95610
162598,1860357,296524
162600,1935859,283366
162602,3631112,346685
162606,2140479,302946
162828,4781612,374617
162968,3138698,357786
162982,2967286,225745
163056,4262980,315011
163072,0211729,36161
163112,0211730,36163
163134,5311514,372058
163386,0208558,36162
163527,1694505,296193
163639,5836262,401650
163645,2119532,324786
163653,5943936,408546
163809,3718778,409696
163925,1350929,333372
163937,1540011,351211
163981,3835080,284564
163985,5640450,410199
164179,2543164,329865
164200,4624424,332210
164226,0825283,339116
164280,4451458,325385
164367,4547056,375366
