movieId,title,genres
8035,Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996),Crime|Horror|Thriller
8042,Mean Streets (1973),Crime|Drama
8043,Jack the Bear (1993),Comedy|Drama
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir
8045,Hamburger Hill (1987),Action|Drama|War
8057,Sweet Bird of Youth (1962),Drama
8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War
8119,Crossroads (1986),Drama
8121,Seducing Doctor Lewis (Grande séduction, La) (2003),Comedy
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance
8126,Shock Corridor (1963),Drama
8128,Au revoir les enfants (1987),Drama
8131,Pursuit of Happiness (2001),Comedy|Romance
8132,Gladiator (1992),Action|Drama
8136,Indestructible Man (1956),Crime|Horror|Sci-Fi
8137,Wasp Woman, The (1959),Horror|Sci-Fi
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi
8142,Dead or Alive: Hanzaisha (1999),Action|Crime
8143,Lola Montès (1955),Drama
8147,Charly (1968),Drama|Sci-Fi
8153,Lust for Life (1956),Drama
8154,Dolce Vita, La (1960),Drama
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller
8158,Rush (1991),Crime|Drama
8167,Captain Blood (1935),Action|Adventure|Romance
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
8183,Educating Rita (1983),Comedy|Drama
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama
8189,Zazie dans le métro (1960),Comedy
8190,Americanization of Emily, The (1964),Comedy|Drama|War
8191,Anne of the Thousand Days (1969),Drama
8195,Avventura, L' (Adventure, The) (1960),Drama|Mystery|Romance
8196,Beyond the Valley of the Dolls (1970),Comedy|Horror
8197,Hiroshima Mon Amour (1959),Drama|Romance|War
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller
8207,Day of the Jackal, The (1973),Crime|Thriller
8225,Night of the Living Dead (1990),Horror
8228,Maltese Falcon, The (a.k.a. Dangerous Female) (1931),Mystery
8232,I Love You Again (1940),Comedy|Drama
8235,Safety Last! (1923),Action|Comedy|Romance
8236,While the City Sleeps (1956),Drama|Film-Noir
8238,Little Murders (1971),Comedy|Crime
8239,Viridiana (1961),Comedy|Drama
8241,Masterminds (1997),Action|Comedy|Thriller
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance
8261,3 Women (Three Women) (1977),Drama
8264,Grey Gardens (1975),Documentary
8266,Purple Rain (1984),Drama|Musical
8268,Point of No Return (1993),Action|Thriller
8270,Hairdresser's Husband, The (Le mari de la coiffeuse) (1990),Comedy|Drama|Romance
8275,College (1927),Comedy
8290,Mitchell (1975),Action|Crime
8293,Used People (1992),Comedy|Drama
8302,Front Page, The (1931),Comedy|Drama|Romance
8327,Dolls (2002),Drama|Romance
8331,Man Who Came to Dinner, The (1942),Comedy
8335,Make Way for Tomorrow (1937),Drama
8336,Major and the Minor, The (1942),Comedy|Romance
8337,Caine Mutiny, The (1954),Drama|War
8338,Black Narcissus (1947),Drama
8340,Escape from Alcatraz (1979),Drama|Thriller
8341,Oliver Twist (1948),Adventure|Crime|Drama
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
8361,Day After Tomorrow, The (2004),Action|Adventure|Drama|Sci-Fi|Thriller
8362,Raising Helen (2004),Comedy|Drama|Romance
8363,Soul Plane (2004),Comedy
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama
8366,Saved! (2004),Comedy|Drama
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller
8370,Blind Swordsman: Zatoichi, The (Zatôichi) (2003),Action|Comedy|Crime|Drama
8371,Chronicles of Riddick, The (2004),Action|Sci-Fi|Thriller
8372,Garfield: The Movie (2004),Animation|Children|Comedy
8373,Stepford Wives, The (2004),Comedy|Fantasy|Thriller
8375,Hunting of the President, The (2004),Documentary
8376,Napoleon Dynamite (2004),Comedy
8378,Doctor, The (1991),Drama
8379,Dresser, The (1983),Drama
8380,Father Hood (1993),Comedy
8382,Hello Again (1987),Comedy
8383,Hope Springs (2003),Comedy|Romance
8385,Lover Come Back (1961),Comedy|Romance
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime
8391,Big Wednesday (1978),Comedy|Drama
8402,Book of Love (1990),Comedy|Romance
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror
8410,Suddenly (1954),Crime|Drama|Film-Noir
8424,Divorcee, The (1930),Drama|Romance
8425,Meet the Applegates (1991),Comedy
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi
8427,Americathon (1979),Comedy|Sci-Fi
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War
8447,This Island Earth (1955),Sci-Fi
8450,Anthony Adverse (1936),Adventure|Romance
8451,Blackboard Jungle (1955),Drama
8454,Luna Papa (1999),Comedy|Drama|Fantasy
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller
8458,To Each His Own (1946),Drama
8459,Heiress, The (1949),Drama|Romance
8461,Dragon Seed (1944),Drama|War
8462,Executive Suite (1954),Drama
8463,Johnny Belinda (1948),Drama
8464,Super Size Me (2004),Comedy|Documentary|Drama
8465,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance
8477,Jetée, La (1962),Romance|Sci-Fi
8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western
8482,Picture of Dorian Gray, The (1945),Drama|Fantasy|Horror
8484,Human Condition I, The (Ningen no joken I) (1959),Drama|War
8487,Please Don't Eat the Daisies (1960),Children|Comedy|Musical
8491,White Heat (1949),Crime|Drama|Film-Noir
8492,Christmas Carol, A (Scrooge) (1951),Drama|Fantasy
8493,Memphis Belle (1990),Action|Drama|War
8494,Cincinnati Kid, The (1965),Drama
8495,Animal Factory (2000),Crime|Drama
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi
8501,Hitcher, The (1986),Action|Thriller
8502,Show Boat (1951),Drama|Musical|Romance
8506,Fear X (2003),Mystery|Thriller
8507,Freaks (1932),Crime|Drama|Horror
8511,Immigrant, The (1917),Comedy
8512,Silent Movie (1976),Comedy
8518,Anna Christie (1930),Drama
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy
8528,Dodgeball: A True Underdog Story (2004),Comedy
8529,Terminal, The (2004),Comedy|Drama|Romance
8530,Dear Frankie (2004),Drama|Romance
8531,White Chicks (2004),Action|Comedy|Crime
8532,Door in the Floor, The (2004),Drama
8533,Notebook, The (2004),Drama|Romance
8534,Two Brothers (Deux frères) (2004),Adventure|Children|Drama
8535,De-Lovely (2004),Drama|Musical
8542,Day at the Races, A (1937),Comedy|Musical
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama
8574,Claymation Christmas Celebration, A (1987),Animation|Children|Comedy|Musical
8575,Happenstance (Battement d'ailes du papillon, Le) (2001),Comedy|Drama
8577,Comandante (2003),Documentary
8578,Undead (2003),Action|Comedy|Horror|Sci-Fi
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
8581,Pirates of Silicon Valley (1999),Documentary|Drama
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
8587,Mayor of the Sunset Strip (2003),Documentary
8588,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller
8591,Philadelphia Experiment, The (1984),Adventure|Drama|Sci-Fi
8593,Juice (1992),Action|Crime|Drama|Thriller
8596,Revenge of the Pink Panther (1978),Comedy|Crime
8600,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama
8604,Taxi (1998),Action|Comedy
8605,Taxi 3 (2003),Action|Comedy
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama
8609,Our Hospitality (1923),Comedy
8610,All of Me (1984),Comedy|Fantasy
8611,Farmer's Daughter, The (1947),Comedy
8614,Overboard (1987),Comedy|Romance
8617,Butterfield 8 (1960),Drama
8620,Exterminating Angel, The (Ángel exterminador, El) (1962),Comedy|Drama|Fantasy|Mystery
8622,Fahrenheit 9/11 (2004),Documentary
8623,Roxanne (1987),Comedy|Romance
8626,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi
8632,Secret Society (2002),Comedy
8633,Last Starfighter, The (1984),Action|Adventure|Comedy|Sci-Fi
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
8638,Before Sunset (2004),Drama|Romance
8640,King Arthur (2004),Action|Adventure|Drama|War
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy
8643,Cinderella Story, A (2004),Comedy|Romance
8644,I, Robot (2004),Action|Adventure|Sci-Fi|Thriller
8645,Maria Full of Grace (Maria, Llena eres de gracia) (2004),Crime|Drama
8650,Long Day's Journey Into Night (1962),Drama
8656,Short Film About Killing, A (Krótki film o zabijaniu) (1988),Crime|Drama
8665,Bourne Supremacy, The (2004),Action|Crime|Thriller
8666,Catwoman (2004),Action|Crime|Fantasy
8667,A Home at the End of the World (2004),Drama|Romance
8670,Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933),Crime|Horror|Mystery|Thriller
8677,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi
8684,Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956),Adventure|Drama
8685,Miracle of Marcelino, The (Marcelino pan y vino) (1955),Comedy|Drama
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
8695,Bachelor and the Bobby-Soxer, The (1947),Comedy
8711,Mr. Blandings Builds His Dream House (1948),Comedy
8712,My Favorite Wife (1940),Comedy|Romance
8713,New Adventures of Pippi Longstocking, The (1988),Adventure|Children|Fantasy|Musical
8714,Night and Day (1946),Drama|Musical
8718,Snake Pit, The (1948),Drama
8720,Super, The (1991),Comedy
8724,Leopard, The (Gattopardo, Il) (1963),Drama|War
8727,Day of the Locust, The (1975),Drama
8730,To End All Wars (2001),Action|Drama|War
8738,Woman Is a Woman, A (femme est une femme, Une) (1961),Comedy|Drama|Musical|Romance
8743,Biggles (1986),Adventure|Fantasy|Sci-Fi
8748,Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963),Comedy
8753,Unprecedented: The 2000 Presidential Election (2002),Documentary
8754,Prime of Miss Jean Brodie, The (1969),Drama
8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller
8771,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller
8772,Spy Who Came in from the Cold, The (1965),Drama|Thriller
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller
8774,Sherlock Holmes: The Woman in Green (1945),Mystery
8778,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery
8781,Manchurian Candidate, The (2004),Thriller
8782,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi
8783,Village, The (2004),Drama|Mystery|Thriller
8784,Garden State (2004),Comedy|Drama|Romance
8795,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War
8796,Funny Thing Happened on the Way to the Forum, A (1966),Comedy|Musical
8798,Collateral (2004),Action|Crime|Drama|Thriller
8799,Little Black Book (2004),Comedy|Romance
8800,Code 46 (2003),Romance|Sci-Fi
8804,Story of Women (Affaire de femmes, Une) (1988),Drama
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
8808,Princess Diaries 2: Royal Engagement, The (2004),Comedy|Romance
8809,Danny Deckchair (2003),Comedy|Romance
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
8813,We Don't Live Here Anymore (2004),Drama
8814,Without a Paddle (2004),Comedy
8815,Exorcist: The Beginning (2004),Horror|Thriller
8827,Bill Cosby, Himself (1983),Comedy|Documentary
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller
8831,Suspect Zero (2004),Crime|Thriller
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama
8833,Vanity Fair (2004),Drama|Romance
8835,Paparazzi (2004),Drama|Thriller
8836,Wicker Park (2004),Drama|Romance|Thriller
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance
8840,Who's That Knocking at My Door? (1967),Drama
8844,Camera Buff (Amator) (1979),Drama
8848,Vitelloni, I (a.k.a. The Young and the Passionate) (1953),Drama
8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
8864,Mr. 3000 (2004),Comedy|Drama
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
8866,Wimbledon (2004),Comedy|Romance
8869,First Daughter (2004),Comedy|Romance
8870,Forgotten, The (2004),Drama|Mystery|Sci-Fi|Thriller
8873,Motorcycle Diaries, The (Diarios de motocicleta) (2004),Adventure|Drama
8874,Shaun of the Dead (2004),Comedy|Horror
8875,Come Back, Little Sheba (1952),Drama
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller
8880,Mask (1985),Drama
8894,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller
8905,1492: Conquest of Paradise (1992),Adventure|Drama
8906,Cannibal Holocaust (1980),Horror
8907,Shark Tale (2004),Animation|Children|Comedy
8908,Ladder 49 (2004),Action|Drama|Thriller
8910,I Heart Huckabees (2004),Comedy
8911,Raise Your Voice (2004),Romance
8912,Taxi (2004),Action|Comedy
8914,Primer (2004),Drama|Sci-Fi
8915,Stage Beauty (2004),Drama
8916,Shall We Dance? (2004),Comedy|Romance
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
8918,Eulogy (2004),Comedy|Crime|Drama
8919,P.S. (2004),Comedy|Drama|Fantasy|Romance
8920,Country Girl, The (1954),Drama
8921,Rose Tattoo, The (1955),Drama|Romance
8928,Fearless Vampire Killers, The (1967),Comedy|Horror
8933,Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986),Comedy|Drama
8934,Bebe's Kids (1992),Animation|Children|Comedy
8937,Friday Night Lights (2004),Action|Drama
8938,Tarnation (2003),Documentary
8939,Final Cut, The (2004),Sci-Fi|Thriller
8943,Being Julia (2004),Comedy|Drama
8946,Surviving Christmas (2004),Comedy
8947,Grudge, The (2004),Horror|Mystery|Thriller
8948,Alfie (2004),Comedy|Drama|Romance
8949,Sideways (2004),Comedy|Drama|Romance
8950,The Machinist (2004),Drama|Mystery|Thriller
8951,Vera Drake (2004),Drama
8952,Falling Angels (2003),Drama
8954,Lightning in a Bottle (2004),Documentary
8955,Undertow (2004),Crime|Drama|Thriller
8957,Saw (2004),Horror|Mystery|Thriller
8958,Ray (2004),Drama
8959,Birth (2004),Drama|Mystery
8961,Incredibles, The (2004),Action|Adventure|Animation|Children|Comedy
8964,Callas Forever (2002),Drama
8965,Polar Express, The (2004),Adventure|Animation|Children|Fantasy|IMAX
8966,Kinsey (2004),Drama
8967,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
8970,Finding Neverland (2004),Drama
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
8973,Bad Education (La mala educación) (2004),Drama|Thriller
8974,SpongeBob SquarePants Movie, The (2004),Adventure|Animation|Children|Comedy
8977,Alexander (2004),Action|Adventure|Drama|War
8978,Christmas with the Kranks (2004),Children|Comedy
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary
8981,Closer (2004),Drama|Romance
8982,I Am David (2003),Drama
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
8987,Bush's Brain (2004),Documentary
8989,Damn Yankees! (1958),Comedy|Musical
8998,That's Entertainment (1974),Documentary
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi
9008,Invisible Man Returns, The (1940),Horror|Sci-Fi
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
9018,Control Room (2004),Documentary|War
25746,Hunchback of Notre Dame, The (1923),Drama|Horror
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance
25752,Freshman, The (1925),Comedy
25753,Greed (1924),Drama
25757,Jazz Singer, The (1927),Drama|Musical|Romance
25769,Steamboat Bill, Jr. (1928),Comedy|Romance
25771,Andalusian Dog, An (Chien andalou, Un) (1929),Fantasy
25773,Little Caesar (1931),Crime|Drama
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy
25788,Scarface (1932),Crime|Drama
25795,Dinner at Eight (1933),Comedy|Drama|Romance
25797,Gold Diggers of 1933 (1933),Musical
25805,Atalante, L' (1934),Comedy|Drama|Romance
25825,Fury (1936),Drama|Film-Noir
25826,Libeled Lady (1936),Comedy|Romance
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance
25833,Camille (1936),Drama|Romance
25834,Captains Courageous (1937),Adventure|Drama
25841,Stage Door (1937),Drama
25850,Holiday (1938),Comedy|Drama|Romance
25855,Roaring Twenties, The (1939),Crime|Drama|Thriller
25856,Wuthering Heights (1939),Drama|Romance
25865,Letter, The (1940),Drama|Film-Noir
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
25886,Random Harvest (1942),Drama|Romance
25887,Tales of Manhattan (1942),Comedy|Drama
25898,Day of Wrath (Vredens dag) (1943),Drama
25905,Miracle of Morgan's Creek, The (1944),Comedy|Romance
25906,Mr. Skeffington (1944),Drama|Romance
25923,Great Expectations (1946),Drama
25927,Stranger, The (1946),Drama|Film-Noir|Thriller
25937,Easter Parade (1948),Musical|Romance
25940,Lady from Shanghai, The (1947),Drama|Film-Noir|Mystery
25946,Three Musketeers, The (1948),Action|Adventure|Drama|Romance
25947,Unfaithfully Yours (1948),Comedy
25952,Letter to Three Wives, A (1949),Comedy|Drama
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western
25962,King Solomon's Mines (1950),Action|Adventure|Romance
25963,Young and the Damned, The (Olvidados, Los) (1950),Crime|Drama
25996,Star Is Born, A (1954),Drama|Musical
25999,The Wild One (1953),Drama
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
26038,Teacher's Pet (1958),Comedy|Romance
26048,Human Condition II, The (Ningen no joken II) (1959),Drama|War
26052,Pickpocket (1959),Crime|Drama
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama
26073,Human Condition III, The (Ningen no joken III) (1961),Drama|War
26078,Advise and Consent (1962),Drama
26082,Harakiri (Seppuku) (1962),Drama
26084,Music Man, The (1962),Children|Comedy|Musical|Romance
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance
26095,Carabineers, The (Carabiniers, Les) (1963),Comedy|Drama|War
26116,Hush... Hush, Sweet Charlotte (1964),Horror|Thriller
26122,Onibaba (1964),Drama|Horror|War
26124,Robinson Crusoe on Mars (1964),Sci-Fi
26131,Battle of Algiers, The (La battaglia di Algeri) (1966),Drama|War
26133,Charlie Brown Christmas, A (1965),Animation|Children|Comedy
26142,Major Dundee (1965),Adventure|War|Western
26147,Thousand Clowns, A (1965),Comedy|Drama|Romance
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
26151,Au Hasard Balthazar (1966),Crime|Drama
26152,Batman (1966),Action|Adventure|Comedy
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama
26171,Play Time (a.k.a. Playtime) (1967),Comedy
26172,Point Blank (1967),Action|Crime|Drama|Thriller
26176,Titicut Follies (1967),Documentary|Drama
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy
26184,Diamond Arm, The (Brilliantovaya ruka) (1968),Action|Adventure|Comedy|Crime|Thriller
26195,Sympathy for the Devil (1968),Documentary|Musical
26198,Yours, Mine and Ours (1968),Children|Comedy
26225,Claire's Knee (Genou de Claire, Le) (1970),Comedy|Romance
26231,Performance (1970),Crime|Drama|Thriller
26236,White Sun of the Desert, The (Beloe solntse pustyni) (1970),Action|Adventure|Comedy|Drama|Romance|War
26237,Zabriskie Point (1970),Drama|Romance
26242,Duel (1971),Action|Mystery|Thriller
26249,They Call Me Trinity (1971),Comedy|Western
26258,Topo, El (1970),Fantasy|Western
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance
26283,Charley Varrick (1973),Crime|Drama|Thriller
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller
26303,Sisters (1973),Horror|Thriller
26308,Turkish Delight (Turks fruit) (1973),Drama|Romance
26313,California Split (1974),Comedy|Drama
26317,Emmanuelle (1974),Drama|Romance
26322,Gone in 60 Seconds (1974),Action|Crime|Drama
26326,Holy Mountain, The (Montaña sagrada, La) (1973),Drama
26340,Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976),Action|Adventure|Animation|Children|Comedy|Fantasy
26344,French Connection II (1975),Action|Crime|Drama|Thriller
26347,Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975),Comedy|Drama|Romance
26350,Passenger, The (Professione: reporter) (1975),Drama
26357,Trilogy of Terror (1975),Horror|Thriller
26359,1900 (Novecento) (1976),Drama|War
26365,Futureworld (1976),Sci-Fi|Thriller
26366,Harlan County U.S.A. (1976),Documentary
26375,Silver Streak (1976),Action|Comedy|Crime
